"postal_code_clean","country_code","city","region","latitude","longitude","source"
47002,CZ,Kvítkov u České Lípy,Liberecký kraj,50.6605882,14.4960358,nominatim
46365,CZ,Nové Město pod Smrkem,Liberecký kraj,50.9313713,15.2320516,nominatim
46014,CZ,Liberec,Liberecký kraj,50.7890092,15.0721765,nominatim
51242,CZ,Poniklá,Liberecký kraj,50.6584902,15.4571371,nominatim
51101,CZ,Turnov,Liberecký kraj,50.5821917,15.1658783,nominatim
46803,CZ,Rádlo,Liberecký kraj,50.7033484,15.1220302,nominatim
46804,CZ,Jablonec nad Nisou,Liberecký kraj,50.7299469,15.1260176,nominatim
51202,CZ,Košťálov,Liberecký kraj,50.5727377,15.3996442,nominatim
47113,CZ,Nový Oldřichov,Liberecký kraj,50.7628916,14.4390849,nominatim
46801,CZ,Jablonec nad Nisou,Liberecký kraj,50.7010355,15.1857031,nominatim
46861,CZ,Desná,Liberecký kraj,50.7636002,15.3194745,nominatim
51206,CZ,Benešov u Semil,Liberecký kraj,50.6024504,15.3692161,nominatim
46821,CZ,Alšovice,Liberecký kraj,50.6866173,15.2299201,nominatim
47114,CZ,Kamenický Šenov,Liberecký kraj,50.7755518,14.4740461,nominatim
51246,CZ,Harrachov,Liberecký kraj,50.7753882,15.4256465,nominatim
47115,CZ,Horní Prysk,Liberecký kraj,50.7936218,14.4786921,nominatim
46090,CZ,Liberec,Liberecký kraj,50.7689368,15.0597007,nominatim
46825,CZ,Zásada,Liberecký kraj,50.6986198,15.2706593,nominatim
46601,CZ,Jablonec nad Nisou,Liberecký kraj,50.7235231,15.1699694,nominatim
46005,CZ,Liberec,Liberecký kraj,50.7674456,15.0723724,nominatim
51243,CZ,Jablonec nad Jizerou,Liberecký kraj,50.702381,15.4382292,nominatim
74258,CZ,Příbor,Moravskoslezský kraj,49.6485987,18.1523876,nominatim
79331,CZ,Světlá Hora,Moravskoslezský kraj,50.0478709,17.3854399,nominatim
73572,CZ,Petrovice u Karviné,Moravskoslezský kraj,49.8948755,18.5416842,nominatim
74221,CZ,Kopřivnice,Moravskoslezský kraj,49.6029945,18.1486686,nominatim
73506,CZ,Karviná,Moravskoslezský kraj,49.8653851,18.5356397,nominatim
74266,CZ,Štramberk,Moravskoslezský kraj,49.5873412,18.1170845,nominatim
74705,CZ,Opava,Moravskoslezský kraj,49.9440924,17.9194546,nominatim
74717,CZ,Darkovice,Moravskoslezský kraj,49.9363809,18.2232153,nominatim
74282,CZ,Jistebník,Moravskoslezský kraj,49.7516252,18.1344008,nominatim
79201,CZ,Bruntál,Moravskoslezský kraj,49.9844536,17.4703584,nominatim
74213,CZ,Studénka,Moravskoslezský kraj,49.7118282,18.0582901,nominatim
73943,CZ,Staříč,Moravskoslezský kraj,49.686715,18.2761865,nominatim
74718,CZ,Píšť,Moravskoslezský kraj,49.9778765,18.1926036,nominatim
74275,CZ,Lichnov,Moravskoslezský kraj,49.5627165,18.1724701,nominatim
79382,CZ,Třemešná,Moravskoslezský kraj,50.200665,17.5741944,nominatim
73912,CZ,Čeladná,Moravskoslezský kraj,49.5385038,18.3344774,nominatim
73946,CZ,Hukvaldy,Moravskoslezský kraj,49.6333505,18.2209108,nominatim
73514,CZ,Orlová,Moravskoslezský kraj,49.864994,18.4221993,nominatim
74728,CZ,Štěpánkovice,Moravskoslezský kraj,49.9661601,18.0253132,nominatim
73941,CZ,Palkovice,Moravskoslezský kraj,49.6334957,18.3006572,nominatim
73553,CZ,Dolní Lutyně,Moravskoslezský kraj,49.9011659,18.4174657,nominatim
73985,CZ,Bukovec,Moravskoslezský kraj,49.5496003,18.826921,nominatim
73581,CZ,Bohumín,Moravskoslezský kraj,49.9086435,18.3518989,nominatim
74257,CZ,Libhošť,Moravskoslezský kraj,49.6265904,18.0738696,nominatim
73542,CZ,Těrlicko,Moravskoslezský kraj,49.7507542,18.4994885,nominatim
73401,CZ,Karviná,Moravskoslezský kraj,49.8509664,18.5629235,nominatim
74256,CZ,Sedlnice,Moravskoslezský kraj,49.6585398,18.0883646,nominatim
73998,CZ,Mosty u Jablunkova,Moravskoslezský kraj,49.5264706,18.7577054,nominatim
73531,CZ,Bohumín,Moravskoslezský kraj,49.9037874,18.3795242,nominatim
79312,CZ,Horní Životice,Moravskoslezský kraj,49.9646379,17.6296064,nominatim
79336,CZ,Malá Morávka,Moravskoslezský kraj,50.0238503,17.3003479,nominatim
73915,CZ,Staré Hamry,Moravskoslezský kraj,49.4601818,18.4499143,nominatim
74766,CZ,Dolní Lhota,Moravskoslezský kraj,49.8419878,18.0913539,nominatim
73914,CZ,Ostravice,Moravskoslezský kraj,49.5419496,18.3871802,nominatim
74723,CZ,Bolatice,Moravskoslezský kraj,49.9571846,18.0930618,nominatim
73802,CZ,Frýdek-Místek,Moravskoslezský kraj,49.6719503,18.3300444,nominatim
74601,CZ,Opava,Moravskoslezský kraj,49.9390084,17.886269,nominatim
74401,CZ,Frenštát pod Radhoštěm,Moravskoslezský kraj,49.5334789,18.2155163,nominatim
74707,CZ,Opava,Moravskoslezský kraj,49.9516952,17.8743276,nominatim
74253,CZ,Kunín,Moravskoslezský kraj,49.635264,17.9893959,nominatim
74231,CZ,Starý Jičín,Moravskoslezský kraj,49.5786558,17.9580124,nominatim
73953,CZ,Hnojník,Moravskoslezský kraj,49.6743218,18.5283475,nominatim
74260,CZ,Petřvald,Moravskoslezský kraj,49.7087899,18.1497211,nominatim
79391,CZ,Úvalno,Moravskoslezský kraj,50.0475132,17.7423953,nominatim
73511,CZ,Orlová,Moravskoslezský kraj,49.8369032,18.4256488,nominatim
73944,CZ,Brušperk,Moravskoslezský kraj,49.6996024,18.2244645,nominatim
74771,CZ,Brumovice,Moravskoslezský kraj,50.018593,17.7467216,nominatim
74301,CZ,Bílovec,Moravskoslezský kraj,49.7676256,18.0076209,nominatim
74787,CZ,Budišov nad Budišovkou,Moravskoslezský kraj,49.790566,17.62098,nominatim
73911,CZ,Frýdlant nad Ostravicí,Moravskoslezský kraj,49.5889812,18.3701875,nominatim
73947,CZ,Kozlovice,Moravskoslezský kraj,49.5914904,18.2662468,nominatim
74725,CZ,Sudice,Moravskoslezský kraj,50.0272476,18.0627222,nominatim
73955,CZ,Třinec,Moravskoslezský kraj,49.6429093,18.5818298,nominatim
79399,CZ,Dívčí Hrad,Moravskoslezský kraj,50.2513054,17.652987,nominatim
73937,CZ,Horní Bludovice,Moravskoslezský kraj,49.7476072,18.4382509,nominatim
79395,CZ,Město Albrechtice,Moravskoslezský kraj,50.1643945,17.5622178,nominatim
73938,CZ,Lučina,Moravskoslezský kraj,49.7197456,18.4766069,nominatim
74744,CZ,Březová u Vítkova,Moravskoslezský kraj,49.7889261,17.8704774,nominatim
74764,CZ,Horní Lhota,Moravskoslezský kraj,49.8509483,18.066154,nominatim
74706,CZ,Opava,Moravskoslezský kraj,49.9086155,17.9293335,nominatim
73534,CZ,Stonava,Moravskoslezský kraj,49.8136524,18.5314602,nominatim
73541,CZ,Petřvald,Moravskoslezský kraj,49.827094,18.3873992,nominatim
74720,CZ,Vřesina,Moravskoslezský kraj,49.9466997,18.1914329,nominatim
74794,CZ,Dobroslavice,Moravskoslezský kraj,49.8774757,18.1571429,nominatim
74101,CZ,Nový Jičín,Moravskoslezský kraj,49.5831783,17.9894095,nominatim
73901,CZ,Baška,Moravskoslezský kraj,49.6412008,18.3660104,nominatim
74747,CZ,Vítkov,Moravskoslezský kraj,49.7470962,17.7340885,nominatim
74715,CZ,Šilheřovice,Moravskoslezský kraj,49.925153,18.2683378,nominatim
79401,CZ,Krnov,Moravskoslezský kraj,50.0919932,17.6709071,nominatim
74756,CZ,Dolní Životice,Moravskoslezský kraj,49.8967736,17.7786103,nominatim
74727,CZ,Kobeřice,Moravskoslezský kraj,49.98485,18.0524648,nominatim
74265,CZ,Rybí,Moravskoslezský kraj,49.5991621,18.0748651,nominatim
73932,CZ,Vratimov,Moravskoslezský kraj,49.7588235,18.3257773,nominatim
74245,CZ,Fulnek,Moravskoslezský kraj,49.719526,17.9099241,nominatim
73951,CZ,Nošovice,Moravskoslezský kraj,49.6680158,18.4453919,nominatim
73921,CZ,Paskov,Moravskoslezský kraj,49.7308205,18.2892501,nominatim
73701,CZ,Český Těšín,Moravskoslezský kraj,49.7387982,18.6104286,nominatim
79368,CZ,Bílčice,Moravskoslezský kraj,49.8594203,17.5532137,nominatim
74237,CZ,Spálov,Moravskoslezský kraj,49.7041096,17.7214158,nominatim
73904,CZ,Morávka,Moravskoslezský kraj,49.5913503,18.4982196,nominatim
74285,CZ,Vřesina,Moravskoslezský kraj,49.8246417,18.1225948,nominatim
74762,CZ,Mokré Lazce,Moravskoslezský kraj,49.9047629,18.0284868,nominatim
73961,CZ,Třinec,Moravskoslezský kraj,49.6710187,18.6547826,nominatim
74235,CZ,Odry,Moravskoslezský kraj,49.6710467,17.8183798,nominatim
74724,CZ,Chuchelná,Moravskoslezský kraj,49.9934974,18.1055552,nominatim
73533,CZ,Doubrava,Moravskoslezský kraj,49.8617067,18.4692363,nominatim
73939,CZ,Lučina,Moravskoslezský kraj,49.7161095,18.4488013,nominatim
74901,CZ,Vítkov,Moravskoslezský kraj,49.7936638,17.7421566,nominatim
74741,CZ,Hradec nad Moravicí,Moravskoslezský kraj,49.8644778,17.874419,nominatim
74719,CZ,Bohuslavice,Moravskoslezský kraj,49.9446939,18.1406575,nominatim
74761,CZ,Raduň,Moravskoslezský kraj,49.8897625,17.9392099,nominatim
73992,CZ,Návsí,Moravskoslezský kraj,49.5897153,18.7504805,nominatim
74801,CZ,Hlučín,Moravskoslezský kraj,49.8942867,18.1972885,nominatim
74273,CZ,Veřovice,Moravskoslezský kraj,49.5374392,18.1192159,nominatim
73984,CZ,Písek,Moravskoslezský kraj,49.5601385,18.8020227,nominatim
74274,CZ,Tichá,Moravskoslezský kraj,49.5667515,18.2212961,nominatim
79342,CZ,Rýmařov,Moravskoslezský kraj,49.9491483,17.2487271,nominatim
74721,CZ,Kravaře,Moravskoslezský kraj,49.9315167,18.0161706,nominatim
74784,CZ,Melč,Moravskoslezský kraj,49.8499752,17.7661532,nominatim
74714,CZ,Ludgeřovice,Moravskoslezský kraj,49.8926844,18.2410655,nominatim
74242,CZ,Šenov u Nového Jičína,Moravskoslezský kraj,49.6086097,18.0008715,nominatim
79501,CZ,Rýmařov,Moravskoslezský kraj,49.9477045,17.2723824,nominatim
73535,CZ,Horní Suchá,Moravskoslezský kraj,49.794922,18.4820102,nominatim
74243,CZ,Pustějov,Moravskoslezský kraj,49.6976314,18.0027622,nominatim
74254,CZ,Bartošovice,Moravskoslezský kraj,49.6662841,18.0497662,nominatim
73942,CZ,Frýdek-Místek,Moravskoslezský kraj,49.6597888,18.2865561,nominatim
73562,CZ,Český Těšín,Moravskoslezský kraj,49.7484385,18.5747912,nominatim
74751,CZ,Stěbořice,Moravskoslezský kraj,49.9381761,17.8095917,nominatim
74755,CZ,Litultovice,Moravskoslezský kraj,49.896842,17.7154651,nominatim
79371,CZ,Holčovice,Moravskoslezský kraj,50.1581347,17.4705107,nominatim
79316,CZ,Loučky u Zátoru,Moravskoslezský kraj,50.0424481,17.5793878,nominatim
74791,CZ,Štítina,Moravskoslezský kraj,49.9131844,18.012652,nominatim
74247,CZ,Hladké Životice,Moravskoslezský kraj,49.6831653,17.9635253,nominatim
73601,CZ,Havířov,Moravskoslezský kraj,49.7813056,18.435039,nominatim
74792,CZ,Smolkov,Moravskoslezský kraj,49.8995022,18.0898608,nominatim
74711,CZ,Kozmice,Moravskoslezský kraj,49.9130755,18.1533669,nominatim
74773,CZ,Opava,Moravskoslezský kraj,49.977504,17.8586341,nominatim
74757,CZ,Slavkov,Moravskoslezský kraj,49.9210177,17.8418284,nominatim
73934,CZ,Šenov,Moravskoslezský kraj,49.7783375,18.3773531,nominatim
73561,CZ,Chotěbuz,Moravskoslezský kraj,49.7697138,18.5868516,nominatim
79351,CZ,Ryžoviště,Moravskoslezský kraj,49.8862269,17.335269,nominatim
74251,CZ,Mošnov,Moravskoslezský kraj,49.690417,18.1207133,nominatim
74283,CZ,Klimkovice,Moravskoslezský kraj,49.7894133,18.1157782,nominatim
74271,CZ,Hodslavice,Moravskoslezský kraj,49.5408036,18.0253219,nominatim
73925,CZ,Sviadnov,Moravskoslezský kraj,49.6962751,18.3169553,nominatim
74722,CZ,Dolní Benešov,Moravskoslezský kraj,49.9208835,18.104519,nominatim
74272,CZ,Mořkov,Moravskoslezský kraj,49.5390036,18.0590892,nominatim
74236,CZ,Odry,Moravskoslezský kraj,49.6882627,17.7982816,nominatim
73924,CZ,Krmelín,Moravskoslezský kraj,49.7317901,18.2311551,nominatim
79344,CZ,Horní Město,Moravskoslezský kraj,49.9001427,17.198436,nominatim
74201,CZ,Suchdol nad Odrou,Moravskoslezský kraj,49.6547627,17.9258718,nominatim
73923,CZ,Stará Ves nad Ondřejnicí,Moravskoslezský kraj,49.7242546,18.1895715,nominatim
74267,CZ,Ženklava,Moravskoslezský kraj,49.5660787,18.1086374,nominatim
73571,CZ,Dětmarovice,Moravskoslezský kraj,49.8859746,18.4626332,nominatim
73981,CZ,Milíkov,Moravskoslezský kraj,49.5891237,18.6998244,nominatim
73552,CZ,Bohumín,Moravskoslezský kraj,49.8878113,18.3710826,nominatim
73532,CZ,Rychvald,Moravskoslezský kraj,49.8588009,18.3787968,nominatim
73564,CZ,Havířov,Moravskoslezský kraj,49.7940764,18.4495292,nominatim
73301,CZ,Karviná,Moravskoslezský kraj,49.8590963,18.5484241,nominatim
73991,CZ,Bocanovice,Moravskoslezský kraj,49.5613923,18.7360365,nominatim
79326,CZ,Vrbno pod Pradědem,Moravskoslezský kraj,50.1213152,17.3734139,nominatim
73997,CZ,Hrádek,Moravskoslezský kraj,49.6138322,18.7397396,nominatim
73994,CZ,Vendryně,Moravskoslezský kraj,49.6509803,18.7042696,nominatim
73503,CZ,Karviná,Moravskoslezský kraj,49.8443255,18.5430902,nominatim
74745,CZ,Skřipov,Moravskoslezský kraj,49.8179899,17.910869,nominatim
79315,CZ,Lichnov u Bruntálu,Moravskoslezský kraj,50.0114447,17.6330815,nominatim
74716,CZ,Hať,Moravskoslezský kraj,49.9446798,18.249379,nominatim
73936,CZ,Sedliště,Moravskoslezský kraj,49.7225994,18.3775592,nominatim
73543,CZ,Albrechtice,Moravskoslezský kraj,49.784886,18.5245523,nominatim
73995,CZ,Bystřice,Moravskoslezský kraj,49.643557,18.7427255,nominatim
73913,CZ,Kunčice pod Ondřejníkem,Moravskoslezský kraj,49.5369576,18.2862485,nominatim
73801,CZ,Frýdek-Místek,Moravskoslezský kraj,49.6794647,18.3564731,nominatim
74291,CZ,Velké Albrechtice,Moravskoslezský kraj,49.7501385,18.0423897,nominatim
3070,HU,Bátonyterenye,Nógrád,47.9696,19.8408,pgeocode
2659,HU,Érsekvadkert,Nógrád,47.9962,19.2023,pgeocode
3100,HU,Salgótarján,Nógrád,48.0987,19.803,pgeocode
3141,HU,Salgótarján,Nógrád,48.0987,19.803,pgeocode
3161,HU,Kishartyán,Nógrád,48.0837,19.706,pgeocode
3121,HU,Somoskőújfalu,Nógrád,48.1637,19.823,pgeocode
2645,HU,Nagyoroszi,Nógrád,48.005,19.0905,pgeocode
2672,HU,Hugyag,Nógrád,48.089,19.4309,pgeocode
2660,HU,"Ipolyszög, Balassagyarmat",Nógrád,48.073,19.2961,pgeocode
2677,HU,Herencsény,Nógrád,47.9783,19.4761,pgeocode
2610,HU,"Nőtincs, Ősagárd",Nógrád,47.87195,19.16885,pgeocode
3064,HU,Szurdokpüspöki,Nógrád,47.8592,19.6922,pgeocode
2652,HU,Tereske,Nógrád,47.9491,19.201,pgeocode
3182,HU,Karancslapujtő,Nógrád,48.15,19.7333,pgeocode
3052,HU,Csécse,Nógrád,47.8667,19.6333,pgeocode
2643,HU,Diósjenő,Nógrád,47.9397,19.0432,pgeocode
3060,HU,Pásztó,Nógrád,47.9202,19.6983,pgeocode
2646,HU,Drégelypalánk,Nógrád,48.0472,19.0519,pgeocode
3176,HU,Hollókő,Nógrád,47.998,19.5941,pgeocode
2699,HU,Szügy,Nógrád,48.0353,19.3253,pgeocode
3042,HU,Palotás,Nógrád,47.7953,19.5962,pgeocode
3066,HU,"Bokor, Cserhátszentiván, Kutasó",Nógrád,47.940266666666666,19.555133333333334,pgeocode
2687,HU,Bercel,Nógrád,47.8706,19.4071,pgeocode
2641,HU,Berkenye,Nógrád,47.8888,19.0736,pgeocode
2669,HU,Ipolyvece,Nógrád,48.0608,19.1072,pgeocode
3178,HU,Varsány,Nógrád,48.0391,19.4899,pgeocode
2616,HU,Keszeg,Nógrád,47.8385,19.2461,pgeocode
3133,HU,Magyargéc,Nógrád,48.083,19.6026,pgeocode
2698,HU,Mohora,Nógrád,47.9923,19.3357,pgeocode
3077,HU,Mátraverebély,Nógrád,47.9742,19.7805,pgeocode
3143,HU,Mátranovák,Nógrád,48.0381,19.9826,pgeocode
2676,HU,Cserhátsurány,Nógrád,47.9791,19.4277,pgeocode
3181,HU,Karancsalja,Nógrád,48.1372,19.7519,pgeocode
2685,HU,Nógrádsáp,Nógrád,47.8389,19.355,pgeocode
3155,HU,Mátramindszent,Nógrád,47.9856,19.9402,pgeocode
2618,HU,Nézsa,Nógrád,47.8443,19.303,pgeocode
3104,HU,Salgótarján,Nógrád,48.0987,19.803,pgeocode
3170,HU,Szécsény,Nógrád,48.0806,19.5202,pgeocode
3053,HU,"Kozárd, Ecseg",Nógrád,47.90625,19.612650000000002,pgeocode
2694,HU,"Magyarnándor, Debercsény, Cserháthaláp",Nógrád,47.96913333333333,19.343633333333333,pgeocode
2697,HU,Szanda,Nógrád,47.927,19.4408,pgeocode
3078,HU,Bátonyterenye,Nógrád,47.9696,19.8408,pgeocode
3126,HU,Bárna,Nógrád,48.1004,19.9355,pgeocode
3132,HU,Nógrádmegyer,Nógrád,48.0683,19.6249,pgeocode
79081,CZ,Česká Ves,Olomoucký kraj,50.252134,17.2223059,nominatim
79813,CZ,Vrbátky,Olomoucký kraj,49.507425,17.2005628,nominatim
75368,CZ,Černotín,Olomoucký kraj,49.5356976,17.7731992,nominatim
79065,CZ,Skorošice,Olomoucký kraj,50.3207302,17.0849548,nominatim
75114,CZ,Dřevohostice,Olomoucký kraj,49.4233711,17.599688,nominatim
75301,CZ,Hranice,Olomoucký kraj,49.5598806,17.7340129,nominatim
75101,CZ,Tovačov,Olomoucký kraj,49.4216134,17.2851522,nominatim
78962,CZ,Olšany,Olomoucký kraj,49.9649509,16.8585934,nominatim
77200,CZ,Olomouc,Olomoucký kraj,49.5947053,17.2701124,nominatim
78386,CZ,Dlouhá Loučka,Olomoucký kraj,49.8218796,17.1954135,nominatim
78985,CZ,Mohelnice,Olomoucký kraj,49.7728355,16.9023022,nominatim
78972,CZ,Dubicko,Olomoucký kraj,49.8279867,16.956313,nominatim
79811,CZ,Prostějov,Olomoucký kraj,49.4785451,17.145373,nominatim
79051,CZ,Supíkovice,Olomoucký kraj,50.2992981,17.2539013,nominatim
79070,CZ,Javorník,Olomoucký kraj,50.3863516,16.9986678,nominatim
78974,CZ,Kamenná,Olomoucký kraj,49.8642689,17.0242422,nominatim
78349,CZ,Lutín,Olomoucký kraj,49.557695,17.1391297,nominatim
78332,CZ,Náklo,Olomoucký kraj,49.6679974,17.1358944,nominatim
79084,CZ,Mikulovice,Olomoucký kraj,50.2947501,17.308432,nominatim
79001,CZ,Jeseník,Olomoucký kraj,50.2125321,17.2015817,nominatim
75366,CZ,Hustopeče nad Bečvou,Olomoucký kraj,49.5365119,17.8648679,nominatim
75103,CZ,Brodek u Přerova,Olomoucký kraj,49.4864561,17.3415336,nominatim
78820,CZ,Dolní Studénky,Olomoucký kraj,49.937847,16.9777524,nominatim
79826,CZ,Nezamyslice,Olomoucký kraj,49.3346095,17.163244,nominatim
78355,CZ,Velký Újezd,Olomoucký kraj,49.5780384,17.4835269,nominatim
75363,CZ,Střítež nad Ludinou,Olomoucký kraj,49.606439,17.7399226,nominatim
78335,CZ,Horka nad Moravou,Olomoucký kraj,49.6386195,17.2090798,nominatim
78803,CZ,Nový Malín,Olomoucký kraj,49.9442676,17.0278051,nominatim
78964,CZ,Bohdíkov,Olomoucký kraj,50.0207632,16.8983478,nominatim
78353,CZ,Velká Bystřice,Olomoucký kraj,49.5962525,17.3625221,nominatim
79064,CZ,Vápenná,Olomoucký kraj,50.2813838,17.1009011,nominatim
78365,CZ,Mrsklesy na Moravě,Olomoucký kraj,49.6151327,17.3966902,nominatim
78397,CZ,Paseka,Olomoucký kraj,49.7975103,17.2267023,nominatim
78969,CZ,Postřelmov,Olomoucký kraj,49.9063316,16.9160164,nominatim
78342,CZ,Slatinice,Olomoucký kraj,49.5541062,17.1021588,nominatim
78963,CZ,Ruda nad Moravou,Olomoucký kraj,49.9837467,16.8844086,nominatim
79827,CZ,Němčice nad Hanou,Olomoucký kraj,49.3370595,17.2151416,nominatim
79842,CZ,Lešany u Prostějova,Olomoucký kraj,49.4989944,17.0239106,nominatim
75102,CZ,Troubky,Olomoucký kraj,49.4291303,17.3479099,nominatim
79607,CZ,Držovice,Olomoucký kraj,49.4902217,17.131,nominatim
78373,CZ,Grygov,Olomoucký kraj,49.5363261,17.3095174,nominatim
75201,CZ,Kojetín,Olomoucký kraj,49.3473808,17.2895561,nominatim
78383,CZ,Troubelice,Olomoucký kraj,49.8240729,17.0768862,nominatim
78814,CZ,Rapotín,Olomoucký kraj,50.0071171,17.0290884,nominatim
79824,CZ,Pivín,Olomoucký kraj,49.3914606,17.1789826,nominatim
78346,CZ,Těšetice u Olomouce,Olomoucký kraj,49.587075,17.1326032,nominatim
79806,CZ,Otaslavice,Olomoucký kraj,49.387896,17.0688847,nominatim
79804,CZ,Určice,Olomoucký kraj,49.4278493,17.06712,nominatim
78322,CZ,Bílsko,Olomoucký kraj,49.6436405,17.0316182,nominatim
78356,CZ,Doloplazy,Olomoucký kraj,49.5679238,17.413391,nominatim
75361,CZ,Klokočí,Olomoucký kraj,49.5549869,17.6802538,nominatim
75000,CZ,Přerov,Olomoucký kraj,49.4584,17.44451,nominatim
75119,CZ,Vlkoš u Přerova,Olomoucký kraj,49.3974847,17.4208474,nominatim
79821,CZ,Kralice na Hané,Olomoucký kraj,49.4441107,17.1838722,nominatim
78815,CZ,Velké Losiny,Olomoucký kraj,50.0339208,17.0615898,nominatim
79305,CZ,Moravský Beroun,Olomoucký kraj,49.7920791,17.4539321,nominatim
79848,CZ,Protivanov,Olomoucký kraj,49.4896354,16.832754,nominatim
78316,CZ,Bělkovice,Olomoucký kraj,49.6652866,17.3381867,nominatim
78991,CZ,Bukovice u Písařova,Olomoucký kraj,49.9842213,16.7853356,nominatim
75125,CZ,Veselíčko u Lipníka nad Bečvou,Olomoucký kraj,49.5401857,17.4924555,nominatim
79862,CZ,Rozstání,Olomoucký kraj,49.3976289,16.8437123,nominatim
79376,CZ,Zlaté Hory,Olomoucký kraj,50.2538836,17.3756821,nominatim
79053,CZ,Stará Červená Voda,Olomoucký kraj,50.3246949,17.1946644,nominatim
79808,CZ,Vranovice-Kelčice,Olomoucký kraj,49.4020815,17.1065521,nominatim
79063,CZ,Horní Lipová,Olomoucký kraj,50.2230948,17.0964531,nominatim
79858,CZ,Čechy pod Kosířem,Olomoucký kraj,49.5517777,17.0315689,nominatim
75364,CZ,Bělotín,Olomoucký kraj,49.5893856,17.8008393,nominatim
78813,CZ,Vikýřovice,Olomoucký kraj,49.9815074,17.0096902,nominatim
75002,CZ,Přerov,Olomoucký kraj,49.4445645,17.4536238,nominatim
78833,CZ,Hanušovice,Olomoucký kraj,50.0807836,16.9097058,nominatim
79900,CZ,Olomouc,Olomoucký kraj,49.5922499,17.2504299,nominatim
78357,CZ,Tršice,Olomoucký kraj,49.5439111,17.4143783,nominatim
79061,CZ,Lipová-lázně,Olomoucký kraj,50.2271772,17.1435769,nominatim
79082,CZ,Písečná,Olomoucký kraj,50.2705142,17.2564139,nominatim
78345,CZ,Senice na Hané,Olomoucký kraj,49.6258795,17.0793199,nominatim
78901,CZ,Zábřeh,Olomoucký kraj,49.8772312,16.8626463,nominatim
78344,CZ,Náměšť na Hané,Olomoucký kraj,49.5923501,17.0668543,nominatim
78375,CZ,Dub nad Moravou,Olomoucký kraj,49.4984381,17.2679557,nominatim
78821,CZ,Kolšov,Olomoucký kraj,49.9116369,16.9444046,nominatim
78983,CZ,Loštice,Olomoucký kraj,49.741305,16.930058,nominatim
79845,CZ,Hrochov,Olomoucký kraj,49.5317835,16.8755418,nominatim
79812,CZ,Kralice na Hané,Olomoucký kraj,49.4793756,17.193638,nominatim
75104,CZ,Rokytnice,Olomoucký kraj,49.464743,17.3828433,nominatim
78401,CZ,Litovel,Olomoucký kraj,49.7064264,17.0976927,nominatim
79817,CZ,Smržice,Olomoucký kraj,49.5043489,17.103111,nominatim
75124,CZ,Přerov,Olomoucký kraj,49.4806628,17.4361548,nominatim
78301,CZ,Olomouc,Olomoucký kraj,49.5634524,17.2413692,nominatim
78314,CZ,Bohuňovice,Olomoucký kraj,49.6607932,17.2802015,nominatim
79809,CZ,Vřesovice,Olomoucký kraj,49.4091194,17.1384057,nominatim
75122,CZ,Osek nad Bečvou,Olomoucký kraj,49.5102458,17.5266811,nominatim
78361,CZ,Velká Střelná,Olomoucký kraj,49.6460594,17.4138179,nominatim
78324,CZ,Slavětín,Olomoucký kraj,49.6713925,16.9620799,nominatim
78372,CZ,Velký Týnec,Olomoucký kraj,49.5508559,17.3370483,nominatim
78975,CZ,Brníčko,Olomoucký kraj,49.8928373,16.9738661,nominatim
78354,CZ,Přáslavice,Olomoucký kraj,49.5834926,17.3852975,nominatim
75115,CZ,Domaželice,Olomoucký kraj,49.4235583,17.5391468,nominatim
78961,CZ,Bludov,Olomoucký kraj,49.942978,16.9229239,nominatim
75121,CZ,Buk,Olomoucký kraj,49.498063,17.4788726,nominatim
75131,CZ,Lipník nad Bečvou,Olomoucký kraj,49.5276987,17.5917591,nominatim
75353,CZ,Všechovice,Olomoucký kraj,49.4671103,17.7548897,nominatim
78313,CZ,Štěpánov u Olomouce,Olomoucký kraj,49.6820912,17.2243623,nominatim
79807,CZ,Brodek u Prostějova,Olomoucký kraj,49.3654413,17.0915485,nominatim
79852,CZ,Konice,Olomoucký kraj,49.5893016,16.8867229,nominatim
79841,CZ,Kostelec na Hané,Olomoucký kraj,49.5205268,17.0457497,nominatim
78805,CZ,Libina,Olomoucký kraj,49.8775768,17.0845758,nominatim
79814,CZ,Olšany u Prostějova,Olomoucký kraj,49.5356397,17.1647914,nominatim
78347,CZ,Hněvotín,Olomoucký kraj,49.5720302,17.1787185,nominatim
78801,CZ,Oskava,Olomoucký kraj,49.9032562,17.1346034,nominatim
79803,CZ,Plumlov,Olomoucký kraj,49.4670171,16.9968823,nominatim
78325,CZ,Bouzov,Olomoucký kraj,49.7017521,16.9020831,nominatim
79823,CZ,Klenovice na Hané,Olomoucký kraj,49.4048056,17.2185231,nominatim
79604,CZ,Prostějov,Olomoucký kraj,49.4688442,17.0766583,nominatim
78701,CZ,Šumperk,Olomoucký kraj,49.9725289,16.9710014,nominatim
78321,CZ,Sobáčov,Olomoucký kraj,49.6971549,17.0181558,nominatim
75352,CZ,Skalička,Olomoucký kraj,49.5159237,17.7957594,nominatim
78501,CZ,Šternberk,Olomoucký kraj,49.7333179,17.2889462,nominatim
78391,CZ,Uničov,Olomoucký kraj,49.7715337,17.1101595,nominatim
77900,CZ,Olomouc,Olomoucký kraj,49.5945884,17.2745635,nominatim
79601,CZ,Prostějov,Olomoucký kraj,49.4704359,17.1102825,nominatim
78333,CZ,Příkazy,Olomoucký kraj,49.6512593,17.1536114,nominatim
