"city","region","country_code","latitude","longitude","order_count","total_revenue","aov"
Suchdol,Středočeský kraj,CZ,49.9522671,15.1666298,2,68.33,34.16
Vinařice,Středočeský kraj,CZ,50.1723486,14.0907867,2,65.49,32.75
Lišany,Středočeský kraj,CZ,50.1470999,13.7453399,2,124.96,62.48
Vysoký Újezd,Středočeský kraj,CZ,49.9922103,14.2094841,2,84.56,42.28
Semice,Středočeský kraj,CZ,50.1646815,14.8731967,2,91.6,45.8
Čenkov u Příbramě,Středočeský kraj,CZ,49.7752173,14.0005124,2,73.4,36.7
Kalivody,Středočeský kraj,CZ,50.2019231,13.8145321,2,46.91,23.45
Hluboš,Středočeský kraj,CZ,49.746604,14.0186535,2,130.84,65.42
Žebrák,Středočeský kraj,CZ,49.8758824,13.89461,2,123.9,61.95
Sudoměř,Středočeský kraj,CZ,50.4505419,14.7645164,2,29.0,14.5
Petrovice,Středočeský kraj,CZ,50.0566612,13.6426907,2,76.52,38.26
Hradištko,Středočeský kraj,CZ,49.8856404,14.3917352,2,53.21,26.6
Kačice,Středočeský kraj,CZ,50.171461,13.9834503,2,41.23,20.61
Tišice,Středočeský kraj,CZ,50.2619125,14.5591878,2,39.78,19.89
Radim u Kolína,Středočeský kraj,CZ,50.0718104,15.0053675,2,93.35,46.68
Nyírtura,Szabolcs-Szatmár-Bereg,HU,48.0142,21.8347,2,76.32,38.16
Rakamaz,Szabolcs-Szatmár-Bereg,HU,48.1237,21.4643,2,57.74,28.87
Mándok,Szabolcs-Szatmár-Bereg,HU,48.3215,22.1911,2,30.26,15.13
"Tivadar, Kisar",Szabolcs-Szatmár-Bereg,HU,48.060050000000004,22.5128,2,69.32,34.66
"Komlódtótfalu, Csenger",Szabolcs-Szatmár-Bereg,HU,47.842150000000004,22.6928,2,97.98,48.99
Laskod,Szabolcs-Szatmár-Bereg,HU,48.0584,22.0436,2,62.48,31.24
Nyírtét,Szabolcs-Szatmár-Bereg,HU,48.0061,21.9276,2,16.76,8.38
Nyírbogát,Szabolcs-Szatmár-Bereg,HU,47.8034,22.0656,2,42.42,21.21
"Záhony, Győröcske",Szabolcs-Szatmár-Bereg,HU,48.3962,22.16305,2,91.65,45.82
Nyírkarász,Szabolcs-Szatmár-Bereg,HU,48.0948,22.1046,2,30.24,15.12
Érpatak,Szabolcs-Szatmár-Bereg,HU,47.8,21.7667,2,214.37,107.18
Geszteréd,Szabolcs-Szatmár-Bereg,HU,47.7667,21.7833,2,115.15,57.58
Nagydobos,Szabolcs-Szatmár-Bereg,HU,48.0576,22.3042,2,44.6,22.3
Nyírjákó,Szabolcs-Szatmár-Bereg,HU,48.0303,22.0757,2,36.91,18.45
Tiszadada,Szabolcs-Szatmár-Bereg,HU,48.0333,21.25,2,37.13,18.56
Döbrököz,Tolna,HU,46.4218,18.2395,2,62.34,31.17
Hőgyész,Tolna,HU,46.497,18.4184,2,65.04,32.52
Attala,Tolna,HU,46.3531,18.0107,2,25.53,12.76
Gyöngyösfalu,Vas,HU,47.3125,16.5875,2,20.26,10.13
Répcelak,Vas,HU,47.4211,17.0179,2,156.96,78.48
Csipkerek,Vas,HU,47.0667,16.95,2,125.43,62.72
"Torony, Dozmat",Vas,HU,47.23745,16.52585,2,10.81,5.4
"Szatta, Nagyrákos",Vas,HU,46.81445,16.47035,2,12.32,6.16
Vasvár,Vas,HU,47.0493,16.7995,2,38.52,19.26
Sé,Vas,HU,47.2432,16.5559,2,83.92,41.96
"Katafa, Hegyháthodász, Nádasd, Hegyhátsál",Vas,HU,46.960775,16.635475,2,69.55,34.78
Ják,Vas,HU,47.1425,16.5815,2,33.37,16.68
Ősi,Veszprém,HU,47.1472,18.1883,2,38.54,19.27
Nagytevel,Veszprém,HU,47.2924,17.5715,2,32.16,16.08
Szentbékkálla,Veszprém,HU,46.8869,17.5635,2,63.57,31.79
Bakonynána,Veszprém,HU,47.279,17.9709,2,93.22,46.61
Balatonfőkajár,Veszprém,HU,47.0208,18.2126,2,75.62,37.81
Szentgál,Veszprém,HU,47.1144,17.7339,2,28.08,14.04
Kamond,Veszprém,HU,47.1333,17.2,2,64.27,32.14
Badacsonytomaj,Veszprém,HU,46.8071,17.5138,2,118.08,59.04
Csabrendek,Veszprém,HU,47.0136,17.2911,2,28.53,14.27
Bánd,Veszprém,HU,47.1221,17.7812,2,96.25,48.13
Balatonszőlős,Veszprém,HU,46.9657,17.8261,2,18.74,9.37
"Nemeshany, Bodorfa, Káptalanfa",Veszprém,HU,47.07033333333334,17.350233333333332,2,18.1,9.05
Öskü,Veszprém,HU,47.16,18.0733,2,75.66,37.83
Somlóvásárhely,Veszprém,HU,47.1215,17.3756,2,91.05,45.53
Lesencetomaj,Veszprém,HU,46.8595,17.367,2,25.58,12.79
Molnári,Zala,HU,46.3852,16.8314,2,143.64,71.82
Tekenye,Zala,HU,46.9447,17.0793,2,59.46,29.73
"Murarátka, Zajk, Kistolmács, Letenye",Zala,HU,46.465475,16.717525,2,109.92,54.96
Hahót,Zala,HU,46.6399,16.9228,2,27.79,13.89
Alsópáhok,Zala,HU,46.7693,17.1716,2,61.34,30.67
"Petrikeresztúr, Iborfia, Gombosszeg",Zala,HU,46.74516666666667,16.73183333333333,2,126.32,63.16
Sármellék,Zala,HU,46.7122,17.1686,2,43.58,21.79
"Nagypáli, Kispáli",Zala,HU,46.91145,16.83715,2,22.01,11.0
"Teskánd, Hottó, Böde",Zala,HU,46.84583333333333,16.7493,2,52.61,26.3
"Ormándlak, Babosdöbréte, Nagylengyel",Zala,HU,46.784166666666664,16.765933333333333,2,27.11,13.55
Nedašov,Zlínský kraj,CZ,49.1121023,18.071069,2,89.34,44.67
Halenkovice,Zlínský kraj,CZ,49.1714557,17.4662873,2,73.35,36.68
Branky,Zlínský kraj,CZ,49.4592415,17.8949283,2,61.26,30.63
Chvalčov,Zlínský kraj,CZ,49.3902645,17.7073721,2,10.99,5.5
Rajnochovice,Zlínský kraj,CZ,49.3988218,17.8066042,2,67.89,33.94
Ratiboř,Zlínský kraj,CZ,49.3720086,17.9030785,2,113.15,56.58
Šumice,Zlínský kraj,CZ,49.0301873,17.722833,2,102.71,51.36
Štítná nad Vláří-Popov,Zlínský kraj,CZ,49.0696759,17.9711727,2,105.35,52.68
Hovězí,Zlínský kraj,CZ,49.3035135,18.0608225,2,56.55,28.27
Ludkovice,Zlínský kraj,CZ,49.0973852,17.7142348,2,45.33,22.67
Růžďka,Zlínský kraj,CZ,49.394281,17.9998837,2,67.36,33.68
Strání,Zlínský kraj,CZ,48.8862521,17.7181206,2,159.68,79.84
Vlachovice,Zlínský kraj,CZ,49.1234969,17.9355513,2,180.73,90.37
Ostrožská Lhota,Zlínský kraj,CZ,48.9771679,17.4696006,2,133.47,66.73
Vidče,Zlínský kraj,CZ,49.4408828,18.0995336,2,55.99,27.99
Újezd,Zlínský kraj,CZ,49.1731631,17.9195855,2,65.31,32.65
Huslenky,Zlínský kraj,CZ,49.3001827,18.1111825,2,189.79,94.89
Francova Lhota,Zlínský kraj,CZ,49.2081149,18.1106497,2,220.61,110.31
Vlčková,Zlínský kraj,CZ,49.3103285,17.7756613,2,95.63,47.82
Uherské Hradiště,Zlínský kraj,CZ,49.0367381,17.505161,2,42.66,21.33
Děčín,Ústecký kraj,CZ,50.7804498,14.2140143,2,57.72,28.86
Oldřichov u Duchcova,Ústecký kraj,CZ,50.6343672,13.7537525,2,130.49,65.25
Ústí nad Labem,Ústecký kraj,CZ,50.5925348,14.054892,2,21.43,10.71
Litvínov,Ústecký kraj,CZ,50.5908961,13.5704166,2,41.58,20.79
Horní Beřkovice,Ústecký kraj,CZ,50.3569305,14.3514533,2,41.98,20.99
Novosedlice,Ústecký kraj,CZ,50.6581758,13.8210366,2,135.38,67.69
Lahošť,Ústecký kraj,CZ,50.6202457,13.7611878,2,60.6,30.3
Úštěk,Ústecký kraj,CZ,50.5858766,14.3115577,2,86.71,43.36
Libčeves,Ústecký kraj,CZ,50.4518612,13.8370544,2,60.23,30.12
Strupčice,Ústecký kraj,CZ,50.468416,13.5290638,2,128.96,64.48
Ústí nad Labem,Ústecký kraj,CZ,50.6936462,14.0101099,2,93.92,46.96
Blatno,Ústecký kraj,CZ,50.4882049,13.384573,2,29.26,14.63
Kostomlaty pod Milešovkou,Ústecký kraj,CZ,50.5582503,13.8699878,2,51.89,25.95
Lenešice,Ústecký kraj,CZ,50.3770378,13.7640264,2,66.14,33.07
Třebenice,Ústecký kraj,CZ,50.4774184,13.990862,2,68.23,34.12
Dubí,Ústecký kraj,CZ,50.6637902,13.7915131,2,40.05,20.03
Žitenice,Ústecký kraj,CZ,50.5575406,14.1599875,2,249.7,124.85
Liběšice,Ústecký kraj,CZ,50.5689145,14.2917612,2,53.46,26.73
Hrobčice,Ústecký kraj,CZ,50.5183087,13.7856732,2,34.53,17.26
Čížkovice,Ústecký kraj,CZ,50.4851157,14.0289525,2,108.32,54.16
Peruc,Ústecký kraj,CZ,50.3417985,13.95952,2,86.51,43.26
Mariánské Radčice,Ústecký kraj,CZ,50.575379,13.6614707,2,79.41,39.7
Povrly,Ústecký kraj,CZ,50.6783395,14.1558658,2,123.29,61.64
Brozany nad Ohří,Ústecký kraj,CZ,50.4544413,14.1460081,2,67.05,33.52
Rybniště,Ústecký kraj,CZ,50.8815813,14.5117623,2,75.88,37.94
Cítoliby,Ústecký kraj,CZ,50.3338541,13.8119143,2,105.5,52.75
Proboštov,Ústecký kraj,CZ,50.6679101,13.8341743,2,169.98,84.99
Straškov-Vodochody,Ústecký kraj,CZ,50.3611198,14.2481936,2,78.65,39.32
Kryry,Ústecký kraj,CZ,50.1733848,13.424185,2,47.76,23.88
Velké Březno,Ústecký kraj,CZ,50.6601688,14.1411614,2,97.23,48.61
Dolné Saliby,"",SK,48.1058462,17.7818831,3,107.97,35.99
Radava,"",SK,48.0933809,18.3036383,3,88.58,29.53
Bratislava,"",SK,48.2019373,17.1419519,3,95.15,31.72
Hodruša-Hámre,"",SK,48.4544862,18.7850835,3,89.48,29.83
Očová,"",SK,48.6019339,19.2978964,3,69.79,23.26
České Brezovo,"",SK,48.4885522,19.809432,3,69.72,23.24
Svätoplukovo,"",SK,48.2257225,18.0545039,3,65.16,21.72
Pohorelá,"",SK,48.8609875,20.0187454,3,49.37,16.46
Soľ,"",SK,48.9259293,21.6003685,3,37.66,12.55
Papradno,"",SK,49.243839,18.3971659,3,101.28,33.76
Vyšný Žipov,"",SK,48.9917441,21.5830602,3,91.41,30.47
Zemianske Kostoľany,"",SK,48.6852228,18.5261925,3,56.95,18.98
Chlmec,"",SK,48.889314,21.9502232,3,38.9,12.97
Pakostov,"",SK,49.0919019,21.8056989,3,132.7,44.23
Hontianske Nemce,"",SK,48.2896019,18.9828843,3,104.37,34.79
Bánov,"",SK,48.0480434,18.1898875,3,93.65,31.22
Borovce,"",SK,48.5727182,17.7433859,3,93.37,31.12
Michaľany,"",SK,48.5182113,21.625922,3,42.26,14.09
Tôň,"",SK,47.804528,17.8371188,3,35.34,11.78
Dúbrava,"",SK,49.0396388,19.4977234,3,112.09,37.36
Tuchyňa,"",SK,49.0404814,18.2189817,3,106.78,35.59
Torysa,"",SK,49.1646247,20.8813958,3,82.47,27.49
Dubno,"",SK,48.1919813,19.996285,3,60.29,20.1
Podlužany,"",SK,48.7589661,18.2390664,3,52.18,17.39
Rejdová,"",SK,48.7891628,20.2974636,3,208.74,69.58
Veľká Lehota,"",SK,48.456646,18.560447,3,139.46,46.49
Zemné,"",SK,47.9838566,17.9962691,3,133.2,44.4
Bijacovce,"",SK,49.0281554,20.7964885,3,126.41,42.14
Jazernica,"",SK,48.9317878,18.8335192,3,52.16,17.39
Volkovce,"",SK,48.341614,18.4601308,3,116.95,38.98
Okoličná na Ostrove,"",SK,47.8035989,17.9185884,3,113.52,37.84
Zuberec,"",SK,49.2583955,19.6120319,3,55.25,18.42
Oravská Jasenica,"",SK,49.3955033,19.4363814,3,214.25,71.42
Záborie,"",SK,49.0434776,18.9697331,3,130.79,43.6
Kokava nad Rimavicou,"",SK,48.5711059,19.8338179,3,128.81,42.94
Moravské Lieskové,"",SK,48.8336328,17.7783347,3,129.06,43.02
Predajná,"",SK,48.8146233,19.4615619,3,116.26,38.75
Vrádište,"",SK,48.8204946,17.1884724,3,92.84,30.95
Hájske,"",SK,48.2549578,17.8690803,3,83.95,27.98
Slavošovce,"",SK,48.71592,20.2745852,3,74.62,24.87
Matúškovo,"",SK,48.1686281,17.7299639,3,52.04,17.35
Kolta,"",SK,48.0170119,18.4150438,3,121.98,40.66
Nový Tekov,"",SK,48.2453659,18.5114096,3,89.9,29.97
Spišské Bystré,"",SK,48.993957,20.2324011,3,85.37,28.46
Ožďany,"",SK,48.3798678,19.8975404,3,70.16,23.39
Udavské,"",SK,48.977504,21.9603657,3,199.05,66.35
Lisková,"",SK,49.0890392,19.3548156,3,124.91,41.64
Suchá Hora,"",SK,49.3692377,19.7679069,3,104.09,34.7
Jur nad Hronom,"",SK,48.1295671,18.6256439,3,67.13,22.38
Janova Lehota,"",SK,48.6550607,18.7878016,3,51.63,17.21
Žihárec,"",SK,48.0723835,17.8842725,3,71.01,23.67
958 43,"",SK,48.5950566,18.3014048,3,67.76,22.59
Habura,"",SK,49.3366887,21.84604,3,133.58,44.53
Plavnica,"",SK,49.2678674,20.7804364,3,113.03,37.68
Lubina,"",SK,48.8030906,17.7168186,3,107.2,35.73
Praha,"",CZ,50.1121096,14.3292833,3,153.61,51.2
Závod,"",SK,48.5447857,17.0307554,3,83.79,27.93
Kvakovce,"",SK,48.9909452,21.6880695,3,82.08,27.36
Kuková,"",SK,49.1136479,21.4394024,3,66.96,22.32
Diviaky nad Nitricou,"",SK,48.7702431,18.494087,3,39.62,13.21
Veľký Ďur,"",SK,48.2100637,18.4510799,3,263.92,87.97
Ružindol,"",SK,48.3752212,17.4825123,3,270.93,90.31
Sačurov,"",SK,48.8165676,21.7140616,3,140.88,46.96
Nemecká,"",SK,48.8134262,19.4264301,3,140.8,46.93
Bystré,"",SK,49.0003297,21.5395532,3,112.85,37.62
956 36,"",SK,48.6679596,18.2446656,3,90.94,30.31
Pozdišovce,"",SK,48.7184132,21.8657773,3,120.19,40.06
Bíňa,"",SK,47.9200874,18.6404492,3,114.35,38.12
Medzibrodie nad Oravou,"",SK,49.2506521,19.3552193,3,104.87,34.96
Omšenie,"",SK,48.9035313,18.243521,3,61.32,20.44
Podhájska,"",SK,48.1052301,18.3419374,3,191.53,63.84
Blatnica,"",SK,48.9386827,18.9266684,3,145.7,48.57
Petrovice,"",SK,49.2591914,18.5246068,3,50.35,16.78
Obid,"",SK,47.7790574,18.6445768,3,49.41,16.47
Gaboltov,"",SK,49.3729228,21.1482966,3,49.41,16.47
Číčov,"",SK,47.7653216,17.7828607,3,116.67,38.89
Jablonica,"",SK,48.606111,17.4224523,3,105.92,35.31
082 42,"",SK,48.931428,21.1784189,3,79.4,26.47
090 22,"",SK,49.2821337,21.7080464,3,48.29,16.1
Kysucké Nové Mesto,"",SK,49.2967169,18.8001803,3,119.57,39.86
Zlatníky,"",SK,48.7080989,18.1233716,3,89.81,29.94
Praha,"",CZ,49.9547836,14.3525998,3,86.13,28.71
Osuské,"",SK,48.6278081,17.462827,3,39.95,13.32
951 08,"",SK,48.2699725,18.1906915,3,84.83,28.28
Poprad,"",SK,49.0810217,20.3256534,3,74.92,24.97
Žirany,"",SK,48.377409,18.1749111,3,61.71,20.57
Divina,"",SK,49.2708835,18.6959965,3,52.49,17.5
Opatovská Nová Ves,"",SK,48.1069621,19.2812853,3,28.28,9.43
Šarišské Čierne,"",SK,49.3432857,21.3652504,3,143.79,47.93
Čierna Voda,"",SK,48.1270708,17.6500251,3,131.74,43.91
Višňové,"",SK,49.1630472,18.7822154,3,93.79,31.26
Bohdanovce,"",SK,48.6603487,21.4051616,3,79.44,26.48
Dulovce,"",SK,47.868744,18.2715508,3,52.74,17.58
Bratislava,"",SK,48.2105129,17.1536209,3,126.78,42.26
Borský Svätý Jur,"",SK,48.6004583,17.0586957,3,68.2,22.73
Šarišské Dravce,"",SK,49.1811656,20.83828,3,47.74,15.91
Klokočov,"",SK,49.4609307,18.5865795,3,110.12,36.71
Praha,"",CZ,50.081159,14.6127137,3,85.1,28.37
Jablonové,"",SK,48.3479098,17.0996017,3,210.6,70.2
Kysak,"",SK,48.8559306,21.2071751,3,118.38,39.46
Holice,"",SK,47.9934677,17.4791031,3,75.05,25.02
Makov,"",SK,49.375164,18.4696465,3,72.48,24.16
067 81,"",SK,48.9740947,22.109172,3,53.58,17.86
Kozárovce,"",SK,48.3169305,18.5222998,3,50.3,16.77
Gemerská Poloma,"",SK,48.7143624,20.4796461,3,145.91,48.64
Spišská Teplica,"",SK,49.0465972,20.2485515,3,124.74,41.58
Vyšná Voľa,"",SK,49.2451013,21.3449421,3,96.22,32.07
Pribeta,"",SK,47.9003733,18.3137804,3,95.33,31.78
Skalka nad Váhom,"",SK,48.9313414,18.0717823,3,85.63,28.54
Stredné Plachtince,"",SK,48.2181742,19.2976624,3,77.28,25.76
Partizánske,"",SK,48.6497366,18.3602781,3,64.32,21.44
Ivanka pri Nitre,"",SK,48.240374,18.1179845,3,166.59,55.53
Horné Lefantovce,"",SK,48.4233622,18.1361903,3,142.74,47.58
Rimavské Janovce,"",SK,48.3411167,20.0772685,3,49.36,16.45
Trnavá Hora,"",SK,48.5879409,18.9658433,3,224.67,74.89
Černík,"",SK,48.1587297,18.2271457,3,123.08,41.03
Ľubeľa,"",SK,49.0516566,19.4809709,3,259.63,86.54
Veľký Kamenec,"",SK,48.3580941,21.8007451,3,160.81,53.6
086 43,"",SK,49.1513151,21.3951351,3,147.45,49.15
Praha,"",CZ,50.0863436,14.5769797,3,226.8,75.6
Liptovská Kokava,"",SK,49.1006441,19.8106753,3,166.33,55.44
Krušovce,"",SK,48.5929684,18.2081961,3,132.93,44.31
956 32,"",SK,48.6241517,18.2404563,3,122.4,40.8
Andovce,"",SK,47.9948185,18.1060036,3,113.58,37.86
Ohrady,"",SK,47.9931398,17.7014252,3,105.47,35.16
Novosad,"",SK,48.5199162,21.7342188,3,49.04,16.35
Podbrezová,"",SK,48.8168014,19.5019563,3,240.96,80.32
Zemianska Olča,"",SK,47.8220926,17.8704156,3,121.99,40.66
Prietrž,"",SK,48.6797444,17.4511,3,118.38,39.46
Trakovice,"",SK,48.4385349,17.7104125,3,71.67,23.89
Bojničky,"",SK,48.3906874,17.7975975,3,59.58,19.86
Madunice,"",SK,48.4773299,17.7807671,3,104.38,34.79
Kľačno,"",SK,48.9120481,18.6539991,3,65.53,21.84
Kamenec pod Vtáčnikom,"",SK,48.6713009,18.5509905,3,103.51,34.5
Trstín,"",SK,48.5283547,17.464204,3,96.82,32.27
Dolný Bar,"",SK,47.9634278,17.6800941,3,81.37,27.12
Trstená na Ostrove,"",SK,47.9153013,17.5181005,3,158.49,52.83
Blatná na Ostrove,"",SK,48.0117163,17.4278566,3,105.79,35.26
Kalinovo,"",SK,48.3915167,19.7032595,3,86.74,28.91
Tužina,"",SK,48.8958186,18.6141089,3,35.58,11.86
Ruskov,"",SK,48.6961544,21.4348812,3,216.48,72.16
Sihelné,"",SK,49.5074089,19.4164688,3,90.61,30.2
Kotešová,"",SK,49.2432939,18.6025423,3,88.82,29.61
Demandice,"",SK,48.1117583,18.8020908,3,207.17,69.06
Korytárky,"",SK,48.5476709,19.4724859,3,91.66,30.55
Zborov,"",SK,49.3804919,21.302152,3,79.26,26.42
Rapovce,"",SK,48.26072,19.70084,3,24.07,8.02
Košeca,"",SK,49.0082442,18.2624169,3,61.09,20.36
Jasová,"",SK,47.9885346,18.3981984,3,175.28,58.43
Doľany,"",SK,48.4165756,17.3762549,3,153.84,51.28
Bátorove Kosihy,"",SK,47.830506,18.4124737,3,114.98,38.33
Stankovany,"",SK,49.1449357,19.17166,3,92.9,30.97
Horná Poruba,"",SK,48.945573,18.3010797,3,91.0,30.33
Margecany,"",SK,48.8920024,21.0160934,3,152.6,50.87
Kátlovce,"",SK,48.5242789,17.6089804,3,146.75,48.92
Nižný Klátov,"",SK,48.7321839,21.1352596,3,105.09,35.03
Ľubietová,"",SK,48.7359576,19.3791812,3,69.62,23.21
Bojná,"",SK,48.5738609,18.0528993,3,151.05,50.35
Hronské Kosihy,"",SK,48.2590836,18.5997731,3,128.42,42.81
Ludrová,"",SK,49.0550923,19.3306777,3,68.33,22.78
Sobotište,"",SK,48.738758,17.4235167,3,53.2,17.73
"Lánycsók, Kisnyárád",Baranya,HU,46.02055,18.59585,3,198.22,66.07
"Nemeske, Molvány, Merenye, Tótszentgyörgy, Kistamási",Baranya,HU,46.03634,17.718600000000002,3,88.95,29.65
Harkány,Baranya,HU,45.85,18.2367,3,30.52,10.17
Hernádkak,Borsod-Abaúj-Zemplén,HU,48.0833,20.9667,3,109.74,36.58
Bükkaranyos,Borsod-Abaúj-Zemplén,HU,47.9833,20.7833,3,32.14,10.71
Szentistván,Borsod-Abaúj-Zemplén,HU,47.7667,20.6667,3,44.46,14.82
Nyékládháza,Borsod-Abaúj-Zemplén,HU,47.9833,20.8333,3,109.33,36.44
Szirmabesenyő,Borsod-Abaúj-Zemplén,HU,48.15,20.8,3,81.65,27.22
Tarcal,Borsod-Abaúj-Zemplén,HU,48.1333,21.35,3,92.9,30.97
Arnót,Borsod-Abaúj-Zemplén,HU,48.1306,20.8583,3,115.1,38.37
Múcsony,Borsod-Abaúj-Zemplén,HU,48.2667,20.6833,3,124.81,41.6
Onga,Borsod-Abaúj-Zemplén,HU,48.1167,20.9167,3,124.26,41.42
Kiskunmajsa,Bács-Kiskun,HU,46.4903,19.74,3,101.54,33.85
Csengőd,Bács-Kiskun,HU,46.7154,19.268,3,85.76,28.59
Kisszállás,Bács-Kiskun,HU,46.2801,19.4895,3,76.16,25.39
Dunaegyháza,Bács-Kiskun,HU,46.8381,18.9543,3,105.0,35.0
Császártöltés,Bács-Kiskun,HU,46.4219,19.1836,3,203.29,67.76
Bócsa,Bács-Kiskun,HU,46.6097,19.4844,3,121.77,40.59
Érsekcsanád,Bács-Kiskun,HU,46.2535,18.9846,3,133.85,44.62
Bácsbokod,Bács-Kiskun,HU,46.125,19.1562,3,62.14,20.71
Bácsalmás,Bács-Kiskun,HU,46.1265,19.3326,3,217.3,72.43
Kunfehértó,Bács-Kiskun,HU,46.3609,19.4145,3,50.87,16.96
Hajós,Bács-Kiskun,HU,46.3986,19.1206,3,43.77,14.59
Kunszállás,Bács-Kiskun,HU,46.7625,19.7537,3,62.1,20.7
Lakitelek,Bács-Kiskun,HU,46.876,19.995,3,69.19,23.06
Békéssámson,Békés,HU,46.4167,20.6333,3,46.95,15.65
Zsadány,Békés,HU,46.9167,21.5,3,27.42,9.14
Gádoros,Békés,HU,46.6667,20.6,3,87.46,29.15
Vésztő,Békés,HU,46.9167,21.2667,3,48.17,16.06
Apátfalva,Csongrád,HU,46.1667,20.5833,3,71.12,23.71
Mindszent,Csongrád,HU,46.5236,20.1904,3,74.26,24.75
Maroslele,Csongrád,HU,46.2667,20.35,3,62.7,20.9
Magyarcsanád,Csongrád,HU,46.1667,20.6167,3,102.37,34.12
Deszk,Csongrád,HU,46.218,20.2432,3,68.84,22.95
Röszke,Csongrád,HU,46.188,20.0337,3,140.37,46.79
Ásotthalom,Csongrád,HU,46.1988,19.7833,3,75.7,25.23
Etyek,Fejér,HU,47.4479,18.7533,3,98.16,32.72
Zámoly,Fejér,HU,47.3167,18.4081,3,43.72,14.57
Nagyvenyim,Fejér,HU,46.9576,18.8635,3,120.85,40.28
Baracska,Fejér,HU,47.2822,18.7585,3,32.58,10.86
Előszállás,Fejér,HU,46.8309,18.8348,3,86.21,28.74
Kápolnásnyék,Fejér,HU,47.24,18.6756,3,126.45,42.15
Enying,Fejér,HU,46.9305,18.242,3,115.62,38.54
Baracs,Fejér,HU,46.882,18.9066,3,167.58,55.86
Kajászó,Fejér,HU,47.3242,18.7235,3,124.32,41.44
Bodajk,Fejér,HU,47.3235,18.2331,3,133.54,44.51
Levél,Győr-Moson-Sopron,HU,47.8944,17.2039,3,159.3,53.1
Kópháza,Győr-Moson-Sopron,HU,47.6366,16.6426,3,44.46,14.82
Nagyszentjános,Győr-Moson-Sopron,HU,47.7103,17.8696,3,64.66,21.55
Pér,Győr-Moson-Sopron,HU,47.6115,17.8063,3,36.86,12.29
Pannonhalma,Győr-Moson-Sopron,HU,47.5495,17.7554,3,101.55,33.85
Kunsziget,Győr-Moson-Sopron,HU,47.7402,17.5225,3,76.83,25.61
Bocskaikert,Hajdú-Bihar,HU,47.43,21.9107,3,142.79,47.6
Ebes,Hajdú-Bihar,HU,47.4667,21.5,3,90.63,30.21
Földes,Hajdú-Bihar,HU,47.3,21.3667,3,151.25,50.42
Vámospércs,Hajdú-Bihar,HU,47.5333,21.9,3,52.33,17.44
Komádi,Hajdú-Bihar,HU,47.0,21.5,3,159.43,53.14
Létavértes,Hajdú-Bihar,HU,47.3833,21.9,3,62.79,20.93
Markaz,Heves,HU,47.8167,20.0667,3,38.4,12.8
Vámosgyörk,Heves,HU,47.6843,19.9292,3,37.0,12.33
Detk,Heves,HU,47.75,20.1,3,185.13,61.71
Rohatec,Jihomoravský kraj,CZ,48.8816411,17.1870639,3,169.37,56.46
Únanov,Jihomoravský kraj,CZ,48.9016001,16.0617447,3,105.31,35.1
Čebín,Jihomoravský kraj,CZ,49.3145763,16.4765731,3,99.85,33.28
Židlochovice,Jihomoravský kraj,CZ,49.0420271,16.6127045,3,128.05,42.68
Ježkovice,Jihomoravský kraj,CZ,49.3044531,16.8984177,3,206.68,68.89
Jedovnice,Jihomoravský kraj,CZ,49.3464367,16.763626,3,63.31,21.1
Šardice,Jihomoravský kraj,CZ,48.9649909,17.0288759,3,150.21,50.07
Znojmo,Jihomoravský kraj,CZ,48.8814374,16.0359352,3,113.62,37.87
Měnín,Jihomoravský kraj,CZ,49.0852341,16.6919682,3,162.43,54.14
Olešnice,Jihomoravský kraj,CZ,49.5566086,16.4269046,3,92.19,30.73
Perná,Jihomoravský kraj,CZ,48.8520932,16.6243071,3,152.78,50.93
Svitávka,Jihomoravský kraj,CZ,49.5043695,16.5961134,3,137.23,45.74
Kyjov,Jihomoravský kraj,CZ,49.0504001,17.1211788,3,127.75,42.58
Strážovice,Jihomoravský kraj,CZ,49.0056853,17.0392111,3,158.28,52.76
Petrov,Jihomoravský kraj,CZ,48.882195,17.2761514,3,152.43,50.81
Starovičky,Jihomoravský kraj,CZ,48.9074098,16.7735019,3,67.91,22.64
Újezd u Tišnova,Jihomoravský kraj,CZ,49.3577854,16.3241207,3,176.1,58.7
Citonice,Jihomoravský kraj,CZ,48.8822601,15.9679759,3,100.77,33.59
Olbramovice,Jihomoravský kraj,CZ,48.9879182,16.3827663,3,67.56,22.52
Milotice,Jihomoravský kraj,CZ,48.9541889,17.1405638,3,185.34,61.78
Vnorovy,Jihomoravský kraj,CZ,48.9293923,17.3487035,3,95.08,31.69
Pozořice,Jihomoravský kraj,CZ,49.2097044,16.791934,3,168.22,56.07
Mokrá-Horákov,Jihomoravský kraj,CZ,49.2257503,16.7534892,3,68.07,22.69
Lužice,Jihomoravský kraj,CZ,48.8397438,17.0733415,3,153.59,51.2
Šošůvka,Jihomoravský kraj,CZ,49.4133843,16.7538899,3,78.15,26.05
Valtice,Jihomoravský kraj,CZ,48.7428496,16.7563177,3,156.39,52.13
Ivanovice na Hané,Jihomoravský kraj,CZ,49.2983288,17.1058856,3,134.87,44.96
Větřní,Jihočeský kraj,CZ,48.7766251,14.2894996,3,115.68,38.56
Bojenice,Jihočeský kraj,CZ,49.3644368,14.3575711,3,161.75,53.92
